Time, BTC
0.760000000000000, 0.922000000000000
0.762500000000000, 0.922000000000000
0.765000000000000, 0.922000000000000
0.767500000000000, 0.922000000000000
0.770000000000000, 0.922000000000000
0.772500000000000, 0.922000000000000
0.775000000000000, 0.922000000000000
0.777500000000000, 0.922000000000000
0.780000000000000, 0.922000000000000
0.782500000000000, 0.922000000000000
0.785000000000000, 0.922000000000000
0.787500000000000, 0.922000000000000
0.790000000000000, 0.922000000000000
0.792500000000000, 0.922000000000000
0.795000000000000, 0.922000000000000
0.797500000000000, 0.922000000000000
0.800000000000000, 0.922000000000000
0.802500000000000, 0.922000000000000
0.805000000000000, 0.922000000000000
0.807500000000000, 0.924000000000000
0.810000000000000, 0.924000000000000
0.812500000000000, 0.924000000000000
0.815000000000000, 0.924000000000000
0.817500000000000, 0.924000000000000
0.820000000000000, 0.924000000000000
0.822500000000000, 0.924000000000000
0.825000000000000, 0.924000000000000
0.827500000000000, 0.924000000000000
0.830000000000000, 0.924000000000000
0.832500000000000, 0.924000000000000
0.835000000000000, 0.924000000000000
0.837500000000000, 0.926000000000000
0.840000000000000, 0.926000000000000
0.842500000000000, 0.926000000000000
0.845000000000000, 0.926000000000000
0.847500000000000, 0.926000000000000
0.850000000000000, 0.926000000000000
0.852500000000000, 0.926000000000000
0.855000000000000, 0.926000000000000
0.857500000000000, 0.926000000000000
0.860000000000000, 0.926000000000000
0.862500000000000, 0.926000000000000
0.865000000000000, 0.926000000000000
0.867500000000000, 0.926000000000000
0.870000000000000, 0.926000000000000
0.872500000000000, 0.926000000000000
0.875000000000000, 0.926000000000000
0.877500000000000, 0.926000000000000
0.880000000000000, 0.926000000000000
0.882500000000000, 0.926000000000000
0.885000000000000, 0.926000000000000
0.887500000000000, 0.926000000000000
0.890000000000000, 0.926000000000000
0.892500000000000, 0.926000000000000
0.895000000000000, 0.926000000000000
0.897500000000000, 0.926000000000000
0.900000000000000, 0.926000000000000
0.902500000000000, 0.926000000000000
0.905000000000000, 0.926000000000000
0.907500000000000, 0.926000000000000
0.910000000000000, 0.928000000000000
0.912500000000000, 0.928000000000000
0.915000000000000, 0.928000000000000
0.917500000000000, 0.928000000000000
0.920000000000000, 0.928000000000000
0.922500000000000, 0.928000000000000
0.925000000000000, 0.928000000000000
0.927500000000000, 0.928000000000000
0.930000000000000, 0.928000000000000
0.932500000000000, 0.928000000000000
0.935000000000000, 0.930000000000000
0.937500000000000, 0.930000000000000
0.940000000000000, 0.930000000000000
0.942500000000000, 0.930000000000000
0.945000000000000, 0.930000000000000
0.947500000000000, 0.930000000000000
0.950000000000000, 0.930000000000000
0.952500000000000, 0.930000000000000
0.955000000000000, 0.930000000000000
0.957500000000000, 0.932000000000000
0.960000000000000, 0.932000000000000
0.962500000000000, 0.932000000000000
0.965000000000000, 0.932000000000000
0.967500000000000, 0.932000000000000
0.970000000000000, 0.932000000000000
0.972500000000000, 0.932000000000000
0.975000000000000, 0.932000000000000
0.977500000000000, 0.932000000000000
0.980000000000000, 0.932000000000000
0.982500000000000, 0.932000000000000
0.985000000000000, 0.932000000000000
0.987500000000000, 0.932000000000000
0.990000000000000, 0.932000000000000
0.992500000000000, 0.932000000000000
0.995000000000000, 0.932000000000000
0.997500000000000, 0.932000000000000
